		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 5.679688	M = 2916	N = 8	m = 9	n = 23328
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000000011    4    8    5    4    8    1    7    7  7.674662 0.465878 SUCCESS   1
000000101    8    2    4    5    4    7    4    9  7.376703 0.496587 SUCCESS   2
000000111    2    6    4    6   11    5    4    6  8.764340 0.362564 SUCCESS   3
000001001    7    6    7    6    5    4    9    7  3.585529 0.892451 SUCCESS   4
000001011    7    2    3    7    5    5    6    8  5.560571 0.696320 SUCCESS   5
000001101    8    3    8    2    6    5    7    7  6.454448 0.596465 SUCCESS   6
000001111    4    6    3    5    8    7    6    5  3.315947 0.912995 SUCCESS   7
000010001    7   11    6    8    4    7    8    4  8.772853 0.361819 SUCCESS   8
000010011    7    4    5    9    5    3    5    3  5.691106 0.681787 SUCCESS   9
000010101    4    4    7    6    4    4   10    6  5.793263 0.670377 SUCCESS  10
000010111    8    5    3    6    3    4   11    6  9.360258 0.312822 SUCCESS  11
000011001    5    5    5    5    7    6    7   10  4.377248 0.821585 SUCCESS  12
000011011    6    1    6    4    7    3    4    5  6.743894 0.564500 SUCCESS  13
000011101    7    4    3    0    4    6    3    5  9.910773 0.271344 SUCCESS  14
000011111    4    2    4    5    9    4    6    4  6.613360 0.578863 SUCCESS  15
000100011    3    9    5    9    5    6    5    5  5.662729 0.684952 SUCCESS  16
000100101    4   13   11    8   12    2    5    7 26.477294 0.000870 FAILURE  17
000100111    8    3    5    7    5    9    8    8  6.724030 0.566679 SUCCESS  18
000101001    5    5    3    7    3    5    3    4  4.993030 0.758321 SUCCESS  19
000101011    4    9    4    7    7    7   10    6  7.385216 0.495697 SUCCESS  20
000101101    4    6    5    4    6    4    2    3  5.421524 0.711718 SUCCESS  21
000101111    4    5    6    8    4    6    8    8  4.079289 0.849900 SUCCESS  22
000110011    4    4    4    7    9    6    2    9  8.335847 0.401370 SUCCESS  23
000110101    6    4    8    4    4    7    4    6  3.381214 0.908211 SUCCESS  24
000110111    4    3    8    6    6    6    6    5  2.952721 0.937289 SUCCESS  25
000111001   10    9    4    7   10    7    5    6 10.029957 0.262930 SUCCESS  26
000111011    7   11    2    4    3    6    3    6 11.074232 0.197528 SUCCESS  27
000111101    4    8    7    6    9    3    4    6  5.662729 0.684952 SUCCESS  28
