		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 0.375000	M = 200	N = 8	m = 9	n = 1600
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001001011    0    0    0    0    0    0    0    1  3.640889 0.887985 SUCCESS  33
001001101    0    0    1    1    0    0    0    1  4.964848 0.761326 SUCCESS  34
001001111    0    1    0    0    1    0    0    0  4.302869 0.828816 SUCCESS  35
001010011    0    0    0    0    0    1    0    0  3.640889 0.887985 SUCCESS  36
001010101    0    0    0    0    0    0    1    0  3.640889 0.887985 SUCCESS  37
001010111    0    0    1    1    0    3    1    1 23.500283 0.002778 FAILURE  38
001011011    0    0    0    0    1    1    1    0  4.964848 0.761326 SUCCESS  39
001011101    0    0    0    1    0    0    0    1  4.302869 0.828816 SUCCESS  40
001011111    0    0    0    0    0    0    0    3 20.852364 0.007550 FAILURE  41
001100101    0    0    0    0    0    0    0    0  2.978909 0.935674 SUCCESS  42
001100111    0    0    0    1    0    0    0    0  3.640889 0.887985 SUCCESS  43
001101011    0    1    0    2    0    0    0    0 10.260687 0.247204 SUCCESS  44
001101101    1    1    0    0    2    1    0    0 11.584646 0.170720 SUCCESS  45
001101111    0    2    0    0    1    0    0    2 16.880485 0.031378 SUCCESS  46
001110101    1    0    1    0    0    0    0    1  4.964848 0.761326 SUCCESS  47
001110111    0    1    1    0    0    1    1    1  6.288808 0.614916 SUCCESS  48
001111011    0    0    0    0    0    0    0    0  2.978909 0.935674 SUCCESS  49
001111101    0    1    0    0    0    0    0    0  3.640889 0.887985 SUCCESS  50
001111111    0    0    0    1    1    0    0    0  4.302869 0.828816 SUCCESS  51
010000011    2    0    0    0    0    1    2    0 16.880485 0.031378 SUCCESS  52
010000111    0    2    1    0    0    0    0    0 10.260687 0.247204 SUCCESS  53
010001011    0    0    0    0    1    1    0    0  4.302869 0.828816 SUCCESS  54
010001111    0    1    2    0    0    0    1    0 10.922667 0.206120 SUCCESS  55
010010011    0    0    0    0    0    0    0    1  3.640889 0.887985 SUCCESS  56
010010111    0    0    0    0    0    0    0    3 20.852364 0.007550 FAILURE  57
010011011    0    1    0    0    1    0    0    1  4.964848 0.761326 SUCCESS  58
010011111    0    1    1    1    1    0    0    0  5.626828 0.688952 SUCCESS  59
010100011    0    1    0    1    0    0    1    0  4.964848 0.761326 SUCCESS  60
010100111    0    0    1    0    0    1    0    1  4.964848 0.761326 SUCCESS  61
010101011    0    0    0    0    1    0    1    1  4.964848 0.761326 SUCCESS  62
010101111    1    0    1    1    0    2    1    1 12.908606 0.115033 SUCCESS  63
010110011    0    0    0    0    0    0    1    0  3.640889 0.887985 SUCCESS  64
010110111    0    0    2    0    0    0    1    0 10.260687 0.247204 SUCCESS  65
010111011    0    0    0    0    0    0    0    0  2.978909 0.935674 SUCCESS  66
010111111    0    0    0    0    0    1    0    1  4.302869 0.828816 SUCCESS  67
011000111    0    0    1    0    0    0    0    1  4.302869 0.828816 SUCCESS  68
011001111    0    1    0    1    0    0    0    0  4.302869 0.828816 SUCCESS  69
011010111    0    0    0    0    0    0    0    0  2.978909 0.935674 SUCCESS  70
011011111    1    2    0    0    1    0    0    1 11.584646 0.170720 SUCCESS  71
011101111    0    0    1    0    1    1    1    1  6.288808 0.614916 SUCCESS  72
011111111    0    1    0    0    0    0    0    0  3.640889 0.887985 SUCCESS  73
100000000    1    0    1    1    0    1    1    0  6.288808 0.614916 SUCCESS  74
100010000    0    0    1    1    1    1    0    0  5.626828 0.688952 SUCCESS  75
100100000    2    2    0    0    1    0    1    0 17.542465 0.024931 SUCCESS  76
100101000    2    1    0    2    1    0    0    0 17.542465 0.024931 SUCCESS  77
100110000    0    0    0    0    0    0    0    1  3.640889 0.887985 SUCCESS  78
100111000    1    0    0    0    0    1    0    0  4.302869 0.828816 SUCCESS  79
101000000    0    1    0    2    0    1    1    0 11.584646 0.170720 SUCCESS  80
101000100    0    1    0    0    0    2    0    0 10.260687 0.247204 SUCCESS  81
101001000    2    0    0    0    0    0    3    0 27.472162 0.000586 FAILURE  82
101001100    0    1    0    0    0    0    0    0  3.640889 0.887985 SUCCESS  83
101010000    0    1    2    1    0    0    1    0 11.584646 0.170720 SUCCESS  84
101010100    1    0    0    0    1    0    1    0  4.964848 0.761326 SUCCESS  85
101011000    1    0    0    0    1    0    1    0  4.964848 0.761326 SUCCESS  86
101011100    1    0    0    0    0    1    1    1  5.626828 0.688952 SUCCESS  87
101100000    1    0    0    0    0    0    1    0  4.302869 0.828816 SUCCESS  88
101100100    0    1    0    1    0    0    0    0  4.302869 0.828816 SUCCESS  89
101101000    0    1    1    0    0    1    1    1  6.288808 0.614916 SUCCESS  90
101101100    0    1    0    1    0    0    0    0  4.302869 0.828816 SUCCESS  91
101110000    0    0    0    1    0    0    0    0  3.640889 0.887985 SUCCESS  92
101110100    0    0    0    1    0    0    0    0  3.640889 0.887985 SUCCESS  93
101111000    0    0    1    0    1    0    2    1 11.584646 0.170720 SUCCESS  94
101111100    0    0    1    0    2    1    0    1 11.584646 0.170720 SUCCESS  95
110000000    1    0    1    0    0    0    0    1  4.964848 0.761326 SUCCESS  96
110000010    0    0    0    0    0    0    1    1  4.302869 0.828816 SUCCESS  97
110000100    0    0    1    2    1    0    0    2 17.542465 0.024931 SUCCESS  98
110001000    0    0    1    0    2    0    0    0 10.260687 0.247204 SUCCESS  99
110001010    0    1    0    0    0    1    1    0  4.964848 0.761326 SUCCESS 100
110010000    1    2    0    0    1    0    0    0 10.922667 0.206120 SUCCESS 101
110010010    0    1    0    0    0    0    0    0  3.640889 0.887985 SUCCESS 102
110010100    2    1    0    2    1    1    0    0 18.204444 0.019745 SUCCESS 103
110011000    0    1    0    0    0    0    0    0  3.640889 0.887985 SUCCESS 104
110011010    0    0    0    0    0    0    2    0  9.598707 0.294328 SUCCESS 105
110100000    0    1    0    0    0    0    2    0 10.260687 0.247204 SUCCESS 106
110100010    0    0    1    0    0    1    0    0  4.302869 0.828816 SUCCESS 107
110100100    0    0    0    0    0    0    0    0  2.978909 0.935674 SUCCESS 108
110101000    0    1    1    1    1    1    1    0  6.950788 0.541952 SUCCESS 109
110101010    1    0    0    0    2    0    1    1 11.584646 0.170720 SUCCESS 110
110101100    0    0    0    1    1    0    0    0  4.302869 0.828816 SUCCESS 111
110110000    0    0    0    1    1    0    0    0  4.302869 0.828816 SUCCESS 112
110110010    0    2    0    0    0    2    0    0 16.218505 0.039357 SUCCESS 113
110110100    0    1    1    0    0    1    1    1  6.288808 0.614916 SUCCESS 114
110111000    0    0    0    1    0    0    0    0  3.640889 0.887985 SUCCESS 115
110111010    0    0    1    0    0    0    0    0  3.640889 0.887985 SUCCESS 116
110111100    0    0    1    1    0    0    1    1  5.626828 0.688952 SUCCESS 117
111000000    0    0    1    0    0    0    0    2 10.260687 0.247204 SUCCESS 118
111000010    0    0    0    1    0    0    1    2 10.922667 0.206120 SUCCESS 119
111000100    0    0    1    0    1    1    1    0  5.626828 0.688952 SUCCESS 120
