		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 10.109375	M = 5184	N = 8	m = 9	n = 41472
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 10.109375	M = 5184	N = 8	m = 9	n = 41472
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    8   14   10   10   10    6   12   12  4.460007 0.813421 SUCCESS   0
000000011    5   13   12   12   11    5   11   10  7.080983 0.527921 SUCCESS   1
000000101   13    8   11    9   12    7   11   12  3.313929 0.913141 SUCCESS   2
000000111   10   10   12   13   12    5    9    9  4.504701 0.808963 SUCCESS   3
000001001   10   13    8   17    9    8   11   11  6.902207 0.547220 SUCCESS   4
000001011   14    9    9    9    9    7   13    7  4.878214 0.770510 SUCCESS   5
000001101    9   13   10   14   15    7    8   16  9.957351 0.268032 SUCCESS   6
000001111   12   11    9   11   15    9    6    8  5.401771 0.713897 SUCCESS   7
000010001    9    9   11    8    7    7   16    7  7.294875 0.505178 SUCCESS   8
000010011    9   11    9   14    7    7    7    9  4.967602 0.761033 SUCCESS   9
000010101   11    9   13    9   12   12   11   10  1.998653 0.981053 SUCCESS  10
000010111   10   16   10   12   11   11   12   12  4.804789 0.778222 SUCCESS  11
000011001    9    7    8   16    8   15   10   11  8.092979 0.424441 SUCCESS  12
000011011   10   13    8   11   13    6    7   19 13.031650 0.110765 SUCCESS  13
000011101   14    9   10    9    8    5    8    9  5.500736 0.702958 SUCCESS  14
000011111   13    6    9    5   16   16    8    9 13.041227 0.110439 SUCCESS  15
000100011   10    8   16    7    9    8   12    6  7.658810 0.467488 SUCCESS  16
000100101    5   11   15   13   14    9   11    9  7.923781 0.440951 SUCCESS  17
000100111    9   11   15   10    6    7    7    8  6.806435 0.557654 SUCCESS  18
000101001   10   11    8    8   13   11    9    9  2.177429 0.975083 SUCCESS  19
000101011    9   13   15   11    6   11    8   10  5.765706 0.673457 SUCCESS  20
000101101   11    9   10   10   12    9   11   10  0.782342 0.999285 SUCCESS  21
000101111   13   16   13   11   13   11   13   10  7.122484 0.523477 SUCCESS  22
000110011   11    6   15   13   10   14    9    9  6.902207 0.547220 SUCCESS  23
000110101   11    9   13   15   12    7    8    9  5.436887 0.710022 SUCCESS  24
000110111   13   11   10    9    6   10   10   17  7.639656 0.469437 SUCCESS  25
000111001    7   13   12   15   11   15    8   11  7.709889 0.462310 SUCCESS  26
000111011   13    6    9   10   11    7   11    6  5.580546 0.694101 SUCCESS  27
000111101   12   10   10   12   12   10    8    7  2.541364 0.959774 SUCCESS  28
000111111    6   11   11    6   13   15    6    8  9.089014 0.334843 SUCCESS  29
001000011   11    9    5   11    6   14    4    9 10.164858 0.253645 SUCCESS  30
001000101   13   11    9    7    5   15   11    8  7.693927 0.463925 SUCCESS  31
001000111    6    5   13   11   12    8   14    9  7.818431 0.451404 SUCCESS  32
001001011   13   12    9   10    8    9    9   10  2.052924 0.979346 SUCCESS  33
001001101   16    8   11   11   13   11    9   12  5.586931 0.693391 SUCCESS  34
001001111    5   11   14    5    6   11   10    9  8.894276 0.351293 SUCCESS  35
